DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,11/11/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,12/11/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,12/11/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,13/11/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,14/11/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,23/11/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,30/11/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,5/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,7/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,NO REPORTA,10/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,11/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,12/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,16/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,16/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,18/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,20/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,25/12/2011,NO APLICA,NO APLICA,HURTO AUTOMOTORES,3
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,2/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,4/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,5/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,5/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,3
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,6/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BOLÍVAR,19100000,LLAVE MAESTRA,7/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,7/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,7/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,8/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,8/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,8/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,10/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,12/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,12/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,12/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,ROSAS,19622000,ARMA DE FUEGO,13/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,13/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,18/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,NO REPORTA,18/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,21/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,21/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,21/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,26/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,27/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,CONTUNDENTES,27/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,27/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,28/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,30/01/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,VILLA RICA,19845000,ARMA BLANCA / CORTOPUNZANTE,1/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,1/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,5/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PAEZ,19517000,ARMA DE FUEGO,6/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,7/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,7/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,NO REPORTA,7/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,8/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,8/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,9/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,9/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,10/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,11/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,12/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,13/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,16/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,17/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,18/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,20/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,21/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,25/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,28/02/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,1/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,1/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,2/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,5/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,7/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,8/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,8/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,9/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,9/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,10/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,11/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,12/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,ARMA DE FUEGO,12/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,TIMBÍO,19807000,LLAVE MAESTRA,15/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,LLAVE MAESTRA,18/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,18/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,19/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,21/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,23/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,23/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,27/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,27/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,30/03/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,1/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,3/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PURACÉ,19585000,ARMA DE FUEGO,3/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,6/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,7/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,4
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,11/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,12/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,16/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,FLORENCIA,19290000,ARMA DE FUEGO,18/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,19/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,20/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,20/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,EL TAMBO,19256000,LLAVE MAESTRA,21/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,23/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,24/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,27/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,29/04/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,LLAVE MAESTRA,5/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,8/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,8/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,9/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PURACÉ,19585000,ARMA DE FUEGO,10/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,15/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,17/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,18/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,22/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,23/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,23/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,24/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,25/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,26/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,27/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,27/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BOLÍVAR,19100000,ARMA DE FUEGO,28/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,28/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,ALMAGUER,19022000,LLAVE MAESTRA,29/05/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,1/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,5/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,5/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,5/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,LLAVE MAESTRA,6/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,3
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,6/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,PIENDAMÓ,19548000,ARMA DE FUEGO,7/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,8/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,9/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,ARGELIA,19050000,LLAVE MAESTRA,11/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,11/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,14/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,NO REPORTA,15/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,16/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,19/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,22/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,VILLA RICA,19845000,ARMA BLANCA / CORTOPUNZANTE,24/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,24/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,26/06/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,LLAVE MAESTRA,1/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,1/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,2/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,2
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,2/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,3/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,3/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,3/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,4/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,5/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,VILLA RICA,19845000,ARMA BLANCA / CORTOPUNZANTE,6/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BUENOS AIRES,19110000,LLAVE MAESTRA,6/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,6/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,9/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,12/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,13/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,13/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,14/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,LLAVE MAESTRA,14/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,15/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,17/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,17/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,18/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,20/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,21/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CAJIBÍO,19130000,LLAVE MAESTRA,21/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BALBOA,19075000,ARMA DE FUEGO,22/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BALBOA,19075000,LLAVE MAESTRA,22/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,MERCADERES,19450000,LLAVE MAESTRA,22/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,22/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,26/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,27/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,27/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,28/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,31/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,POPAYÁN (CT),19001000,LLAVE MAESTRA,31/07/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA BLANCA / CORTOPUNZANTE,1/08/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,PIENDAMÓ,19548000,NO REPORTA,1/08/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALDONO,19137000,LLAVE MAESTRA,4/08/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,6/08/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
CAUCA,BUENOS AIRES,19110000,LLAVE MAESTRA,9/08/2012,NO APLICA,NO APLICA,HURTO AUTOMOTORES,1
